symbol,timestamp,timeOpen,timeClose,timeHigh,timeLow,open,high,low,close,volume,marketCap,circulatingSupply
USDC,2023-08-21 23:59:59,2023-08-21 00:00:00,2023-08-21 23:59:59,2023-08-21 15:22:00,2023-08-21 08:07:00,1.000094549,1.0006354172,0.9997566058,1.0000019363,3060565177.25,25988990078.39,25988939756.94
USDC,2023-08-22 23:59:59,2023-08-22 00:00:00,2023-08-22 23:59:59,2023-08-22 16:55:00,2023-08-22 17:14:00,1.0000010012,1.0007883365,0.9997779966,0.9999913029,3647897906.18,25910464956.82,25910690305.65
USDC,2023-08-23 23:59:59,2023-08-23 00:00:00,2023-08-23 23:59:59,2023-08-23 21:55:00,2023-08-23 13:34:00,1.0001252781,1.0009565636,0.9997715115,1.000170009,3730953866.92,26007628691.14,26003207912.46
USDC,2023-08-24 23:59:59,2023-08-24 00:00:00,2023-08-24 23:59:59,2023-08-24 23:13:00,2023-08-24 15:33:00,1.0000560437,1.0005668661,0.999825149,0.9999151169,2907706728.12,25868008592.82,25870204534.87
USDC,2023-08-25 23:59:59,2023-08-25 00:00:00,2023-08-25 23:59:59,2023-08-25 19:50:00,2023-08-25 16:31:00,0.9999942242,1.0005317469,0.9997621548,1.0000902839,2870155394.25,25919090832.39,25916750966.42
USDC,2023-08-26 23:59:59,2023-08-26 00:00:00,2023-08-26 23:59:59,2023-08-26 08:35:00,2023-08-26 07:11:00,1.0000806913,1.0005768872,0.9998549802,1.0000100263,1491868951.67,26012937301.25,26012676491.46
USDC,2023-08-27 23:59:59,2023-08-27 00:00:00,2023-08-27 23:59:59,2023-08-27 01:41:00,2023-08-27 18:06:00,0.9999921976,1.0005586878,0.9997702534,1.0000057159,1551269738.4,26043113038.99,26042964181.13
USDC,2023-08-28 23:59:59,2023-08-28 00:00:00,2023-08-28 23:59:59,2023-08-28 21:48:00,2023-08-28 19:23:00,1.0000073495,1.0006022777,0.9997815543,0.9999228721,2747710981.99,26043196450.14,26045205261.53
USDC,2023-08-29 23:59:59,2023-08-29 00:00:00,2023-08-29 23:59:59,2023-08-29 14:41:00,2023-08-29 07:39:00,0.9999508571,1.0015189885,0.9998606706,1.0000563256,4288358015.14,26150881627.0,26149408746.43
USDC,2023-08-30 23:59:59,2023-08-30 00:00:00,2023-08-30 23:59:59,2023-08-30 11:19:00,2023-08-30 13:47:00,1.0000262354,1.0007362369,0.9997184158,1.0001547333,3635286825.05,26141286987.01,26137242686.45
USDC,2023-08-31 23:59:59,2023-08-31 00:00:00,2023-08-31 23:59:59,2023-08-31 19:18:00,2023-08-31 00:46:00,1.0001045706,1.0008767487,0.999765711,1.0001078073,4228660873.55,26158557645.49,26155737866.45
USDC,2023-09-01 23:59:59,2023-09-01 00:00:00,2023-09-01 23:59:59,2023-09-01 23:20:00,2023-09-01 08:51:00,1.0001147507,1.0006100232,0.9997738953,1.0001959855,3352194868.12,26134784733.36,26129663699.22
USDC,2023-09-02 23:59:59,2023-09-02 00:00:00,2023-09-02 23:59:59,2023-09-02 14:58:00,2023-09-02 04:59:00,1.0001968257,1.0005268375,0.9999170414,1.0001703535,1764318128.62,26160921229.88,26156465384.78
USDC,2023-09-03 23:59:59,2023-09-03 00:00:00,2023-09-03 23:59:59,2023-09-03 12:37:00,2023-09-03 15:32:00,1.0001387052,1.0008389532,0.9998636308,1.0001301725,1878209470.34,26207173233.97,26203762225.51
USDC,2023-09-04 23:59:59,2023-09-04 00:00:00,2023-09-04 23:59:59,2023-09-04 15:14:00,2023-09-04 16:09:00,1.0000529341,1.000428168,0.9997903779,1.0000997023,2275770718.05,26100832272.11,26098230217.82
USDC,2023-09-05 23:59:59,2023-09-05 00:00:00,2023-09-05 23:59:59,2023-09-05 20:12:00,2023-09-05 13:47:00,0.9999197384,1.0004094836,0.9998415125,1.000030077,2529858600.64,26032019927.83,26031236986.49
USDC,2023-09-06 23:59:59,2023-09-06 00:00:00,2023-09-06 23:59:59,2023-09-06 18:01:00,2023-09-06 17:58:00,1.0001606158,1.0011822094,0.9997758081,1.0001396476,2855555337.67,26088454259.89,26084811578.15
USDC,2023-09-07 23:59:59,2023-09-07 00:00:00,2023-09-07 23:59:59,2023-09-07 16:48:00,2023-09-07 13:42:00,1.0000784181,1.000688113,0.9998005171,1.0004269305,2428528083.5,25963096356.51,25952016649.43
USDC,2023-09-08 23:59:59,2023-09-08 00:00:00,2023-09-08 23:59:59,2023-09-08 01:02:00,2023-09-08 07:21:00,1.0002859717,1.0008404323,0.9998950508,1.0000974279,2652808483.71,26106255786.66,26103712556.43
USDC,2023-09-09 23:59:59,2023-09-09 00:00:00,2023-09-09 23:59:59,2023-09-09 00:39:00,2023-09-09 07:18:00,1.0000314847,1.0006724085,0.9999336574,1.0001296651,1288697563.11,26130756595.96,26127368788.42
USDC,2023-09-10 23:59:59,2023-09-10 00:00:00,2023-09-10 23:59:59,2023-09-10 19:43:00,2023-09-10 23:28:00,1.0000907863,1.0006254252,0.9998403391,0.9999467751,2034179122.12,26152124245.57,26153516263.59
USDC,2023-09-11 23:59:59,2023-09-11 00:00:00,2023-09-11 23:59:59,2023-09-11 14:42:00,2023-09-11 14:49:00,0.9999627923,1.0010319915,0.9998073134,1.0000471451,3827178715.36,26070557740.56,26069328698.86
USDC,2023-09-12 23:59:59,2023-09-12 00:00:00,2023-09-12 23:59:59,2023-09-12 15:03:00,2023-09-12 03:48:00,1.0001408653,1.0007430955,0.9998430606,1.0002057845,4520366160.43,26187146120.17,26181758319.1
USDC,2023-09-13 23:59:59,2023-09-13 00:00:00,2023-09-13 23:59:59,2023-09-13 14:42:00,2023-09-13 02:40:00,1.000084034,1.000840915,0.999883952,1.000165091,3192111736.57,26196126782.01,26191802751.68
USDC,2023-09-14 23:59:59,2023-09-14 00:00:00,2023-09-14 23:59:59,2023-09-14 15:24:00,2023-09-14 01:02:00,1.00017632,1.0008434837,0.9999114031,1.0001633939,3162074793.04,26119516031.29,26115248959.3
USDC,2023-09-15 23:59:59,2023-09-15 00:00:00,2023-09-15 23:59:59,2023-09-15 03:38:00,2023-09-15 04:41:00,1.0001511301,1.0007017436,0.9998987477,1.0003417404,2660676459.93,26119740346.33,26110817224.83
USDC,2023-09-16 23:59:59,2023-09-16 00:00:00,2023-09-16 23:59:59,2023-09-16 08:57:00,2023-09-16 09:38:00,1.0001255024,1.0008203645,0.9999786433,1.0001677356,1708005224.01,26167970190.06,26163581627.0
USDC,2023-09-17 23:59:59,2023-09-17 00:00:00,2023-09-17 23:59:59,2023-09-17 05:41:00,2023-09-17 17:38:00,1.0001163261,1.0008352081,0.9999504625,1.0000833908,1585056980.59,26168221491.31,26166039483.73
USDC,2023-09-18 23:59:59,2023-09-18 00:00:00,2023-09-18 23:59:59,2023-09-18 07:37:00,2023-09-18 17:27:00,1.0000248097,1.0007657121,0.9998663548,1.0001163299,3435389760.85,26115945114.99,26112907402.2
USDC,2023-09-19 23:59:59,2023-09-19 00:00:00,2023-09-19 23:59:59,2023-09-19 00:30:00,2023-09-19 15:40:00,1.0000293693,1.0006628908,0.9998218788,1.0001100466,3053934292.08,26013830283.16,26010967864.19
USDC,2023-09-20 23:59:59,2023-09-20 00:00:00,2023-09-20 23:59:59,2023-09-20 14:14:00,2023-09-20 18:56:00,1.0000544781,1.000552221,0.9998478361,1.0001846155,3103179364.64,25964205707.54,25959413197.98
USDC,2023-09-21 23:59:59,2023-09-21 00:00:00,2023-09-21 23:59:59,2023-09-21 09:49:00,2023-09-21 17:56:00,1.0001765699,1.0006070055,0.9997515765,1.0000043974,2975710420.27,25781119740.3,25781006372.16
USDC,2023-09-22 23:59:59,2023-09-22 00:00:00,2023-09-22 23:59:59,2023-09-22 16:50:00,2023-09-22 07:22:00,1.0000016055,1.0004428865,0.9997471767,1.0000890636,2571335978.15,25760742115.87,25758447975.81
USDC,2023-09-23 23:59:59,2023-09-23 00:00:00,2023-09-23 23:59:59,2023-09-23 07:45:00,2023-09-23 01:20:00,1.0000768628,1.0004739179,0.9999290554,0.9999787964,1770927144.48,25771572070.94,25772118533.83
USDC,2023-09-24 23:59:59,2023-09-24 00:00:00,2023-09-24 23:59:59,2023-09-24 15:19:00,2023-09-24 18:26:00,0.9999732589,1.0007371739,0.999910396,1.0000865361,1785908523.15,25781872893.17,25779642024.38
USDC,2023-09-25 23:59:59,2023-09-25 00:00:00,2023-09-25 23:59:59,2023-09-25 02:31:00,2023-09-25 12:46:00,1.0001125789,1.0006322066,0.9997994994,1.000052772,2956159954.07,25661411367.51,25660057233.95
USDC,2023-09-26 23:59:59,2023-09-26 00:00:00,2023-09-26 23:59:59,2023-09-26 00:32:00,2023-09-26 07:37:00,1.0000014074,1.0007103666,0.9998839648,1.0000789624,2698152867.04,25608537736.41,25606515784.84
USDC,2023-09-27 23:59:59,2023-09-27 00:00:00,2023-09-27 23:59:59,2023-09-27 09:57:00,2023-09-27 08:57:00,1.0000467312,1.0007585333,0.9998893439,1.0001561851,2473184892.14,25487190197.94,25483210101.34
USDC,2023-09-28 23:59:59,2023-09-28 00:00:00,2023-09-28 23:59:59,2023-09-28 15:18:00,2023-09-28 10:53:00,1.0001908195,1.0011577223,0.9998711596,1.0000638001,3111905151.73,25557596954.15,25555966479.74
USDC,2023-09-29 23:59:59,2023-09-29 00:00:00,2023-09-29 23:59:59,2023-09-29 04:32:00,2023-09-29 07:35:00,1.0001269028,1.0006792519,0.9998057226,1.0000945145,2434341381.36,25099670545.07,25097298487.36
USDC,2023-09-30 23:59:59,2023-09-30 00:00:00,2023-09-30 23:59:59,2023-09-30 14:07:00,2023-09-30 15:04:00,1.0001229823,1.000576128,0.9998280364,1.0001055754,1372115518.83,25107503957.05,25104853503.0
USDC,2023-10-01 23:59:59,2023-10-01 00:00:00,2023-10-01 23:59:59,2023-10-01 11:49:00,2023-10-01 23:36:00,1.0001107703,1.0004202871,0.999865067,1.0000898514,2061687653.84,25132933912.99,25130675885.86
USDC,2023-10-02 23:59:59,2023-10-02 00:00:00,2023-10-02 23:59:59,2023-10-02 21:52:00,2023-10-02 22:15:00,1.0002876742,1.0006565508,0.9997866027,1.0000302827,4197739502.46,25327674947.8,25326907980.52
USDC,2023-10-03 23:59:59,2023-10-03 00:00:00,2023-10-03 23:59:59,2023-10-03 13:33:00,2023-10-03 10:48:00,1.0000296887,1.0005810498,0.9997371988,1.000094976,2520912222.71,25259139947.22,25256741162.43
USDC,2023-10-04 23:59:59,2023-10-04 00:00:00,2023-10-04 23:59:59,2023-10-04 19:49:00,2023-10-04 03:03:00,1.0000140353,1.0004886999,0.9998138107,1.0003931527,2560902818.0,25243463558.96,25233542922.5
USDC,2023-10-05 23:59:59,2023-10-05 00:00:00,2023-10-05 23:59:59,2023-10-05 06:22:00,2023-10-05 05:16:00,1.0002608525,1.000433143,0.9998300438,0.9999493473,2671315260.76,25230801699.38,25232079771.57
USDC,2023-10-06 23:59:59,2023-10-06 00:00:00,2023-10-06 23:59:59,2023-10-06 15:31:00,2023-10-06 12:56:00,0.9998937156,1.0003644447,0.9997728633,0.9999911508,2590803812.8,25498157147.45,25498382787.85
USDC,2023-10-07 23:59:59,2023-10-07 00:00:00,2023-10-07 23:59:59,2023-10-07 05:44:00,2023-10-07 20:38:00,0.9999899882,1.0001851041,0.9997497707,0.9999604676,1179571042.36,25533860508.72,25534869963.94
USDC,2023-10-08 23:59:59,2023-10-08 00:00:00,2023-10-08 23:59:59,2023-10-08 23:41:00,2023-10-08 12:09:00,1.0000123202,1.0001323946,0.9997079294,0.9999689927,1621879275.39,25543254704.14,25544046755.97
USDC,2023-10-09 23:59:59,2023-10-09 00:00:00,2023-10-09 23:59:59,2023-10-09 08:58:00,2023-10-09 09:50:00,0.999958321,1.0006654181,0.9996845549,0.9999021534,2797548386.48,25500709538.92,25503204940.97
USDC,2023-10-10 23:59:59,2023-10-10 00:00:00,2023-10-10 23:59:59,2023-10-10 16:25:00,2023-10-10 03:01:00,0.9999929654,1.0005325895,0.9997290755,0.999976252,2402546704.25,25377947827.27,25378550517.84
USDC,2023-10-11 23:59:59,2023-10-11 00:00:00,2023-10-11 23:59:59,2023-10-11 21:25:00,2023-10-11 17:59:00,1.0000409983,1.0005242352,0.9998185125,0.9999700925,2952223563.29,25237497978.99,25238252792.1
