timestamp,matched_depeg_date,lead_time_days,PC,feature,loading,abs_loading
2023-03-11,2023-03-11,0,PC1,peg_error,-0.2542663510944413,0.2542663510944413
2023-03-11,2023-03-11,0,PC1,abs_peg_error,-0.10206508756361912,0.10206508756361912
2023-03-11,2023-03-11,0,PC1,price_deviation_5d,-0.11311500993752072,0.11311500993752072
2023-03-11,2023-03-11,0,PC1,price_deviation_30d,-0.15244392552618907,0.15244392552618907
2023-03-11,2023-03-11,0,PC1,downward_price_deviation_5d,0.2002050349569842,0.2002050349569842
2023-03-11,2023-03-11,0,PC1,downward_price_deviation_30d,0.16840126416110449,0.16840126416110449
2023-03-11,2023-03-11,0,PC1,fear_greed_index,-0.2823819022482501,0.2823819022482501
2023-03-11,2023-03-11,0,PC1,fed_funds_rate,0.15057665621028335,0.15057665621028335
2023-03-11,2023-03-11,0,PC2,percent_change_24h,0.35534064553074723,0.35534064553074723
2023-03-11,2023-03-11,0,PC2,percent_change_7d,0.3925801273220241,0.3925801273220241
2023-03-11,2023-03-11,0,PC2,percent_change_30d,0.3235599087075303,0.3235599087075303
2023-03-11,2023-03-11,0,PC2,volume_percent_change_24h,-0.02800479352520125,0.02800479352520125
2023-03-11,2023-03-11,0,PC2,volume_percent_change_7d,0.05375349088235552,0.05375349088235552
2023-03-11,2023-03-11,0,PC2,volume_percent_change_30d,-0.02187721669651137,0.02187721669651137
2023-03-11,2023-03-11,0,PC2,market_cap_percent_change_24h,0.014916540374848809,0.014916540374848809
2023-03-11,2023-03-11,0,PC2,market_cap_percent_change_7d,0.10523894774227834,0.10523894774227834
2023-03-11,2023-03-11,0,PC2,market_cap_percent_change_30d,0.10809226977122849,0.10809226977122849
2023-03-11,2023-03-11,0,PC2,circulating_supply_percent_change_24h,0.0656580053359501,0.0656580053359501
2023-03-11,2023-03-11,0,PC2,circulating_supply_percent_change_7d,0.11895558763640075,0.11895558763640075
2023-03-11,2023-03-11,0,PC2,circulating_supply_percent_change_30d,0.11174830234927254,0.11174830234927254
2023-03-11,2023-03-11,0,PC2,realized_daily_volatility,0.15984352339138747,0.15984352339138747
2023-03-11,2023-03-11,0,PC2,peg_error,0.2921314086900223,0.2921314086900223
2023-03-11,2023-03-11,0,PC2,abs_peg_error,0.48613491299922357,0.48613491299922357
2023-03-11,2023-03-11,0,PC2,price_deviation_5d,0.31256907348895036,0.31256907348895036
2023-03-11,2023-03-11,0,PC2,price_deviation_30d,0.12250226763282476,0.12250226763282476
2023-03-11,2023-03-11,0,PC2,downward_price_deviation_5d,0.21207781645143906,0.21207781645143906
2023-03-11,2023-03-11,0,PC2,downward_price_deviation_30d,0.21294821470380515,0.21294821470380515
2023-03-11,2023-03-11,0,PC2,fear_greed_index,-0.07672076451520576,0.07672076451520576
2023-03-11,2023-03-11,0,PC2,fed_funds_rate,-0.026564154856485507,0.026564154856485507
2023-03-11,2023-03-11,0,PC4,percent_change_24h,-0.09073799167819657,0.09073799167819657
2023-03-11,2023-03-11,0,PC4,percent_change_7d,0.023168891284415374,0.023168891284415374
2023-03-11,2023-03-11,0,PC4,percent_change_30d,0.009424237389989787,0.009424237389989787
2023-03-11,2023-03-11,0,PC4,volume_percent_change_24h,0.5099060224013334,0.5099060224013334
2023-03-11,2023-03-11,0,PC4,volume_percent_change_7d,0.5620817443136473,0.5620817443136473
2023-03-11,2023-03-11,0,PC4,volume_percent_change_30d,0.5454893016091211,0.5454893016091211
2023-03-11,2023-03-11,0,PC4,market_cap_percent_change_24h,0.03407694434920416,0.03407694434920416
2023-03-11,2023-03-11,0,PC4,market_cap_percent_change_7d,-0.01000114195137767,0.01000114195137767
2023-03-11,2023-03-11,0,PC4,market_cap_percent_change_30d,0.09883944409405697,0.09883944409405697
2023-03-11,2023-03-11,0,PC4,circulating_supply_percent_change_24h,0.021584209259235727,0.021584209259235727
2023-03-11,2023-03-11,0,PC4,circulating_supply_percent_change_7d,-0.009156859677472765,0.009156859677472765
2023-03-11,2023-03-11,0,PC4,circulating_supply_percent_change_30d,0.09898649953425291,0.09898649953425291
2023-03-11,2023-03-11,0,PC4,realized_daily_volatility,0.17789276358522146,0.17789276358522146
2023-03-11,2023-03-11,0,PC4,peg_error,-0.0404279376081186,0.0404279376081186
2023-03-11,2023-03-11,0,PC4,abs_peg_error,0.017653902707817224,0.017653902707817224
2023-03-11,2023-03-11,0,PC4,price_deviation_5d,0.00873689785237705,0.00873689785237705
2023-03-11,2023-03-11,0,PC4,price_deviation_30d,-0.15424525217762294,0.15424525217762294
2023-03-11,2023-03-11,0,PC4,downward_price_deviation_5d,7.15833861470584e-05,7.15833861470584e-05
2023-03-11,2023-03-11,0,PC4,downward_price_deviation_30d,-0.01882850307667944,0.01882850307667944
2023-03-11,2023-03-11,0,PC4,fear_greed_index,0.07367319268531698,0.07367319268531698
2023-03-11,2023-03-11,0,PC4,fed_funds_rate,0.18171883247083187,0.18171883247083187
2023-03-11,2023-03-11,0,PC5,percent_change_24h,-0.059692976525470155,0.059692976525470155
2023-03-11,2023-03-11,0,PC5,percent_change_7d,-0.08304160625882902,0.08304160625882902
2023-03-11,2023-03-11,0,PC5,percent_change_30d,-0.056466662411077936,0.056466662411077936
2023-03-11,2023-03-11,0,PC5,volume_percent_change_24h,-0.021092415667942236,0.021092415667942236
2023-03-11,2023-03-11,0,PC5,volume_percent_change_7d,-0.02298713663278113,0.02298713663278113
2023-03-11,2023-03-11,0,PC5,volume_percent_change_30d,-0.031362807892258406,0.031362807892258406
2023-03-11,2023-03-11,0,PC5,market_cap_percent_change_24h,0.42891129998599614,0.42891129998599614
2023-03-11,2023-03-11,0,PC5,market_cap_percent_change_7d,0.06778578958970027,0.06778578958970027
2023-03-11,2023-03-11,0,PC5,market_cap_percent_change_30d,-0.17706606384673673,0.17706606384673673
2023-03-11,2023-03-11,0,PC5,circulating_supply_percent_change_24h,0.42459949479750636,0.42459949479750636
2023-03-11,2023-03-11,0,PC5,circulating_supply_percent_change_7d,0.06488784806160218,0.06488784806160218
