timestamp,matched_depeg_date,lead_time_days,PC,feature,loading,abs_loading
2023-03-12,2023-03-12,0,PC4,circulating_supply_percent_change_24h,0.542711630581087,0.542711630581087
2023-03-12,2023-03-12,0,PC4,circulating_supply_percent_change_7d,-0.0273144872105997,0.0273144872105997
2023-03-12,2023-03-12,0,PC4,circulating_supply_percent_change_30d,-0.2047950342721439,0.2047950342721439
2023-03-12,2023-03-12,0,PC4,realized_daily_volatility,0.054839246783329826,0.054839246783329826
2023-03-12,2023-03-12,0,PC4,peg_error,0.052679868244868276,0.052679868244868276
2023-03-12,2023-03-12,0,PC4,abs_peg_error,-0.04501790295326976,0.04501790295326976
2023-03-12,2023-03-12,0,PC4,price_deviation_5d,-0.09179379035953976,0.09179379035953976
2023-03-12,2023-03-12,0,PC4,price_deviation_30d,-0.008919074260322717,0.008919074260322717
2023-03-12,2023-03-12,0,PC4,downward_price_deviation_5d,-0.14360188818199357,0.14360188818199357
2023-03-12,2023-03-12,0,PC4,downward_price_deviation_30d,-0.10756796887258317,0.10756796887258317
2023-03-12,2023-03-12,0,PC4,fear_greed_index,0.26936898874017545,0.26936898874017545
2023-03-12,2023-03-12,0,PC4,fed_funds_rate,-0.2096721872486663,0.2096721872486663
2023-03-12,2023-03-12,0,PC5,percent_change_24h,0.3338197752919785,0.3338197752919785
2023-03-12,2023-03-12,0,PC5,percent_change_7d,0.2423293963249895,0.2423293963249895
2023-03-12,2023-03-12,0,PC5,percent_change_30d,0.20738158031343187,0.20738158031343187
2023-03-12,2023-03-12,0,PC5,volume_percent_change_24h,0.42099046593230455,0.42099046593230455
2023-03-12,2023-03-12,0,PC5,volume_percent_change_7d,0.2597983886468749,0.2597983886468749
2023-03-12,2023-03-12,0,PC5,volume_percent_change_30d,0.5142856075934623,0.5142856075934623
2023-03-12,2023-03-12,0,PC5,market_cap_percent_change_24h,-0.19038287647418997,0.19038287647418997
2023-03-12,2023-03-12,0,PC5,market_cap_percent_change_7d,0.1173019768962356,0.1173019768962356
2023-03-12,2023-03-12,0,PC5,market_cap_percent_change_30d,0.13015328299251683,0.13015328299251683
2023-03-12,2023-03-12,0,PC5,circulating_supply_percent_change_24h,-0.16712349490277703,0.16712349490277703
2023-03-12,2023-03-12,0,PC5,circulating_supply_percent_change_7d,0.12234798559917438,0.12234798559917438
2023-03-12,2023-03-12,0,PC5,circulating_supply_percent_change_30d,0.13154550084307315,0.13154550084307315
2023-03-12,2023-03-12,0,PC5,realized_daily_volatility,0.22025812720018184,0.22025812720018184
2023-03-12,2023-03-12,0,PC5,peg_error,0.21575276723808556,0.21575276723808556
2023-03-12,2023-03-12,0,PC5,abs_peg_error,0.0045928704382055315,0.0045928704382055315
2023-03-12,2023-03-12,0,PC5,price_deviation_5d,0.11164193436318973,0.11164193436318973
2023-03-12,2023-03-12,0,PC5,price_deviation_30d,0.06634036039351435,0.06634036039351435
2023-03-12,2023-03-12,0,PC5,downward_price_deviation_5d,0.048098514015442226,0.048098514015442226
2023-03-12,2023-03-12,0,PC5,downward_price_deviation_30d,0.03467623034656991,0.03467623034656991
2023-03-12,2023-03-12,0,PC5,fear_greed_index,0.18103097930900652,0.18103097930900652
2023-03-12,2023-03-12,0,PC5,fed_funds_rate,0.047222628721429315,0.047222628721429315
2023-03-12,2023-03-12,0,PC6,percent_change_24h,-0.11683354754303801,0.11683354754303801
2023-03-12,2023-03-12,0,PC6,percent_change_7d,-0.04671389279248769,0.04671389279248769
2023-03-12,2023-03-12,0,PC6,percent_change_30d,-0.03730597793316674,0.03730597793316674
2023-03-12,2023-03-12,0,PC6,volume_percent_change_24h,-0.15134539142008444,0.15134539142008444
2023-03-12,2023-03-12,0,PC6,volume_percent_change_7d,-0.12998860259594586,0.12998860259594586
2023-03-12,2023-03-12,0,PC6,volume_percent_change_30d,-0.14014673056495744,0.14014673056495744
2023-03-12,2023-03-12,0,PC6,market_cap_percent_change_24h,-0.03360310062317948,0.03360310062317948
2023-03-12,2023-03-12,0,PC6,market_cap_percent_change_7d,0.05073826310770274,0.05073826310770274
2023-03-12,2023-03-12,0,PC6,market_cap_percent_change_30d,-0.0026560596217101193,0.0026560596217101193
2023-03-12,2023-03-12,0,PC6,circulating_supply_percent_change_24h,-0.0431233210177986,0.0431233210177986
2023-03-12,2023-03-12,0,PC6,circulating_supply_percent_change_7d,0.049736575300137434,0.049736575300137434
2023-03-12,2023-03-12,0,PC6,circulating_supply_percent_change_30d,-0.0031272069152386184,0.0031272069152386184
2023-03-12,2023-03-12,0,PC6,realized_daily_volatility,0.9417195935723051,0.9417195935723051
2023-03-12,2023-03-12,0,PC6,peg_error,-0.04242167269948096,0.04242167269948096
2023-03-12,2023-03-12,0,PC6,abs_peg_error,-0.009508793949555332,0.009508793949555332
2023-03-12,2023-03-12,0,PC6,price_deviation_5d,-0.04994800059180219,0.04994800059180219
2023-03-12,2023-03-12,0,PC6,price_deviation_30d,-0.047634988662692494,0.047634988662692494
2023-03-12,2023-03-12,0,PC6,downward_price_deviation_5d,-0.033931503868390084,0.033931503868390084
2023-03-12,2023-03-12,0,PC6,downward_price_deviation_30d,-0.021725102231711535,0.021725102231711535
2023-03-12,2023-03-12,0,PC6,fear_greed_index,0.10983009903486869,0.10983009903486869
