date,open,close,high,low,volume,marketCap,circulatingSupply,timeOpen,timeClose,timeHigh,timeLow,name,timestamp,price_dev,abs_price_dev,rel_price_dev,intraday_range,downside_dev,ret_1d,vol_7d,supply_chg,mcap_chg,mcap_velocity,supply_panic,volume_mcap_ratio,timing_asymmetry_hours,recovery_time_hours,collapse_time_hours,dev_acceleration,peg_stable_days,peg_breakdown,price_shock,volume_explosion
2022-03-17 00:00:00+00:00,0.9999052058,0.9997839373,1.0002455795,0.9994981058,3742857760.99,52711355977.18,52722747394.32,2022-03-17 00:00:00+00:00,2022-03-17 23:59:59.999000+00:00,2022-03-17 20:01:00+00:00,2022-03-17 02:28:00+00:00,2781,2022-03-17 23:59:59.999000+00:00,-0.00021606269999996375,0.00021606269999996375,-0.00021606269999996375,0.0007476352360877807,0.0005018942000000193,-0.00011157705950148866,0.0005283122504246311,0.005926733677110496,0.005814495332842506,0.004835688334495547,False,0.07100666813827312,17.55,,,-2.3843266666712104e-05,50,1.0,0,0
2022-03-18 00:00:00+00:00,0.9997525687,0.9998481757,1.0001027308,0.9993234811,4336717258.45,52848506643.16,52856531546.95,2022-03-18 00:00:00+00:00,2022-03-18 23:59:59.999000+00:00,2022-03-18 20:29:00+00:00,2022-03-18 01:07:00+00:00,2781,2022-03-18 23:59:59.999000+00:00,-0.00015182430000004743,0.00015182430000004743,-0.00015182430000004743,0.0007793680270050157,0.0006765188999999783,6.425228252160409e-05,0.0004883686236305424,0.002537503435270816,0.002601918759960853,0.00878134949079623,False,0.08205940969594618,19.366666666666667,,,-0.0001603188333333024,51,1.0,0,0
2022-03-19 00:00:00+00:00,0.9998061009,0.9997478328,1.0001690135,0.9993366332,2958600262.48,52900449880.47,52913793001.78,2022-03-19 00:00:00+00:00,2022-03-19 23:59:59.999000+00:00,2022-03-19 11:10:00+00:00,2022-03-19 07:19:00+00:00,2781,2022-03-19 23:59:59.999000+00:00,-0.0002521671999999864,0.0002521671999999864,-0.0002521671999999864,0.000832590251952684,0.0006633668000000092,-0.0001003581368037576,0.0004886883976462388,0.0010833373502598942,0.0009828704841317037,0.009422700536110051,False,0.05592769568434744,3.85,,,4.922330000001196e-05,52,1.0,0,0
2022-03-20 00:00:00+00:00,0.9997551518,0.9999323759,1.0002456923,0.9991571162,2943598189.66,53000906379.48,53004490761.15,2022-03-20 00:00:00+00:00,2022-03-20 23:59:59.999000+00:00,2022-03-20 16:14:00+00:00,2022-03-20 12:09:00+00:00,2781,2022-03-20 23:59:59.999000+00:00,-6.762410000005215e-05,6.762410000005215e-05,-6.762410000005215e-05,0.001088649718957476,0.0008428837999999717,0.00018458964745438067,0.00046381392239521017,0.001714066488617716,0.0018989724895910332,0.005493131355326142,False,0.05553863869014233,4.083333333333334,,,-4.947953333330387e-05,53,1.0,0,0
2022-03-21 00:00:00+00:00,0.9999271216,0.9998278424,1.0003770982,0.9993989857,3371335655.77,53010892417.24,53020020218.23,2022-03-21 00:00:00+00:00,2022-03-21 23:59:59.999000+00:00,2022-03-21 10:08:00+00:00,2022-03-21 02:41:00+00:00,2781,2022-03-21 23:59:59.999000+00:00,-0.00017215760000000024,0.00017215760000000024,-0.00017215760000000024,0.0009782809184950708,0.0006010143000000356,-0.00010454056946185286,0.0004411301737806535,0.00029298379924025397,0.00018841258465451816,0.0030726653295323203,False,0.06359703642102028,7.45,,,6.777766666650938e-06,54,1.0,0,0
2022-03-22 00:00:00+00:00,0.9998196385,0.9999039003,1.000267698,0.9994769666,4026123791.06,52678557970.86,52683620851.43,2022-03-22 00:00:00+00:00,2022-03-22 23:59:59.999000+00:00,2022-03-22 23:14:00+00:00,2022-03-22 05:15:00+00:00,2781,2022-03-22 23:59:59.999000+00:00,-9.609970000001855e-05,9.609970000001855e-05,-9.609970000001855e-05,0.000790807396353625,0.0005230334000000392,7.607099620021707e-05,0.00022937283004475072,-0.00634476119426941,-0.006269172828939573,-0.004194518385219226,False,0.07642813216882505,17.983333333333334,,,-5.202249999998928e-05,55,1.0,0,0
2022-03-23 00:00:00+00:00,0.9998903322,0.9999534432,1.0003785738,0.9991769251,3777569857.4,52434965774.66,52437407094.85,2022-03-23 00:00:00+00:00,2022-03-23 23:59:59.999000+00:00,2022-03-23 09:19:00+00:00,2022-03-23 10:09:00+00:00,2781,2022-03-23 23:59:59.999000+00:00,-4.6556799999986076e-05,4.6556799999986076e-05,-4.6556799999986076e-05,0.0012017046475228802,0.0008230748999999982,4.954766151543666e-05,0.00011504569203520083,-0.004673440295121956,-0.0046241242278260986,-0.010677942010424046,False,0.07204295457413207,-0.8333333333333334,,0.8333333333333334,-7.022433333355356e-06,56,1.0,0,0
2022-03-24 00:00:00+00:00,0.9999767595,0.9997054508,1.0003793291,0.9990728211,4794381206.19,52458248439.63,52473704528.72,2022-03-24 00:00:00+00:00,2022-03-24 23:59:59.999000+00:00,2022-03-24 20:18:00+00:00,2022-03-24 12:58:00+00:00,2781,2022-03-24 23:59:59.999000+00:00,-0.00029454920000004936,0.00029454920000004936,-0.00029454920000004936,0.001306892944271316,0.0009271789000000474,-0.0002480039462702255,0.00014609978446684742,0.0006922049712401179,0.0004440293728815714,-0.010425102321617863,False,0.09139422967405153,7.333333333333333,,,4.0797200000016374e-05,57,1.0,0,0
2022-03-25 00:00:00+00:00,0.9997031505,0.9991529173,1.0002494332,0.9987829229,3995768299.51,52258941156.7,52303246332.68,2022-03-25 00:00:00+00:00,2022-03-25 23:59:59.999000+00:00,2022-03-25 22:52:00+00:00,2022-03-25 23:47:00+00:00,2781,2022-03-25 23:59:59.999000+00:00,-0.0008470827000000014,0.0008470827000000014,-0.0008470827000000014,0.001467753608689785,0.0012170770999999636,-0.0005526962962518756,0.0002453614954932162,-0.0032484498201704737,-0.0037993507000022575,-0.007965609354609215,False,0.07646095024253495,-0.9166666666666666,,0.9166666666666666,0.00025032766666666095,58,1.0,0,0
2022-03-26 00:00:00+00:00,0.9992030865,0.9998921391,1.0005448744,0.9990656376,2351508896.8,51975504372.82,51981111101.42,2022-03-26 00:00:00+00:00,2022-03-26 23:59:59.999000+00:00,2022-03-26 06:01:00+00:00,2022-03-26 01:01:00+00:00,2781,2022-03-26 23:59:59.999000+00:00,-0.00010786090000003412,0.00010786090000003412,-0.00010786090000003412,0.0014793963690238807,0.0009343623999999995,0.0007398485128757848,0.00040095778194990437,-0.0061589911496320315,-0.005423699325061038,-0.008762500271565887,False,0.04524263737649644,5.0,,,2.0434700000016015e-05,59,1.0,0,0
2022-03-27 00:00:00+00:00,0.9999204171,1.0000390674,1.0004352803,0.9994948142,3193250085.24,52083027076.47,52080992406.76,2022-03-27 00:00:00+00:00,2022-03-27 23:59:59.999000+00:00,2022-03-27 21:33:00+00:00,2022-03-27 22:33:00+00:00,2781,2022-03-27 23:59:59.999000+00:00,3.906739999992581e-05,3.906739999992581e-05,3.906739999992581e-05,0.0009404293598701187,0.0005051858000000298,0.00014694414952809431,0.0003986387813484768,0.00192149231179628,0.0020687188118222455,-0.00715276194537473,False,0.061310762151968734,-1.0,,1.0,-8.516060000004118e-05,60,1.0,0,0
2022-03-28 00:00:00+00:00,1.0000447664,1.0001256861,1.0005113178,0.9992310838,4736107595.17,52116603385.63,52110053878.15,2022-03-28 00:00:00+00:00,2022-03-28 23:59:59.999000+00:00,2022-03-28 21:04:00+00:00,2022-03-28 23:22:00+00:00,2781,2022-03-28 23:59:59.999000+00:00,0.00012568610000007752,0.00012568610000007752,0.00012568610000007752,0.0012800731126027531,0.0007689161999999694,8.661531616493967e-05,0.00039559605818927063,0.0005580053306786237,0.0006446689266101924,-0.002723701780393828,False,0.09087521610197408,-2.3,,2.3,-0.00024046553333330797,61,1.0,0,0
2022-03-29 00:00:00+00:00,1.0000636813,0.9999964976,1.0003318588,0.9993451068,4605087734.84,51796986017.3,51797167430.14,2022-03-29 00:00:00+00:00,2022-03-29 23:59:59.999000+00:00,2022-03-29 11:52:00+00:00,2022-03-29 16:16:00+00:00,2781,2022-03-29 23:59:59.999000+00:00,-3.502400000021666e-06,3.502400000021666e-06,-3.502400000021666e-06,0.0009867554560124,0.0006548932000000063,-0.00012917226484188138,0.00040028165807144873,-0.006004339368783418,-0.006132735972162795,-0.003434663264438642,False,0.08890648064545527,-4.4,,4.4,-3.4786166666670816e-05,62,1.0,0,0
2022-03-30 00:00:00+00:00,0.9999956543,0.9994306981,1.0004778255,0.9991652722,4294916739.1,51740455616.81,51769928332.99,2022-03-30 00:00:00+00:00,2022-03-30 23:59:59.999000+00:00,2022-03-30 23:06:00+00:00,2022-03-30 14:04:00+00:00,2781,2022-03-30 23:59:59.999000+00:00,-0.000569301900000041,0.000569301900000041,-0.000569301900000041,0.0013133009647345142,0.0008347278000000458,-0.0005658014816630752,0.00045484440427637863,-0.0005258800529341912,-0.001091383974950344,-0.006577410701513742,False,0.08300886971131775,9.033333333333335,,,0.00017674483333337174,63,1.0,0,0
2022-03-31 00:00:00+00:00,0.9994478526,0.9994467364,1.0002943592,0.9989408524,4965559497.02,51365407020.97,51393841364.94,2022-03-31 00:00:00+00:00,2022-03-31 23:59:59.999000+00:00,2022-03-31 00:34:00+00:00,2022-03-31 16:54:00+00:00,2781,2022-03-31 23:59:59.999000+00:00,-0.0005532635999999647,0.0005532635999999647,-0.0005532635999999647,0.001354256060583415,0.0010591476000000322,1.604743583571988e-05,0.00044897905560092,-0.007264583517113676,-0.007248652748974793,-0.014413762905875038,False,0.09667127713001093,-16.333333333333336,,16.333333333333336,0.00014252583333329572,64,1.0,0,0
2022-04-01 00:00:00+00:00,0.9995157232,0.9999939365,1.0004183335,0.9990235111,4910693132.77,51654176342.4,51654489550.82,2022-04-01 00:00:00+00:00,2022-04-01 23:59:59.999000+00:00,2022-04-01 00:25:00+00:00,2022-04-01 02:58:00+00:00,2781,2022-04-01 23:59:59.999000+00:00,-6.063499999986455e-06,6.063499999986455e-06,-6.063499999986455e-06,0.0013948308575570112,0.0009764889000000165,0.0005475030134882708,0.0004305089221820035,0.005071584045044819,0.005621863782995229,-0.0027571039529655783,False,0.09506865621510432,-2.55,,2.55,8.53699999988263e-07,65,1.0,0,0
2022-04-02 00:00:00+00:00,1.0000070434,0.9993439288,1.0003085262,0.9990645711,4174919495.96,51598278622.22,51632152989.86,2022-04-02 00:00:00+00:00,2022-04-02 23:59:59.999000+00:00,2022-04-02 06:28:00+00:00,2022-04-02 15:17:00+00:00,2781,2022-04-02 23:59:59.999000+00:00,-0.0006560711999999969,0.0006560711999999969,-0.0006560711999999969,0.0012447717589015603,0.0009354288999999794,-0.0006500116413455936,0.00041744514896057945,-0.00043242245067631746,-0.0010821529668669783,-0.0027478883379566943,False,0.08091199178420141,-8.816666666666668,,8.816666666666668,2.8923099999985286e-05,66,1.0,0,0
2022-04-03 00:00:00+00:00,0.9993043591,1.0000942224,1.0004383695,0.9985045676,3383196458.73,51633984578.71,51629119959.29,2022-04-03 00:00:00+00:00,2022-04-03 23:59:59.999000+00:00,2022-04-03 13:25:00+00:00,2022-04-03 23:07:00+00:00,2781,2022-04-03 23:59:59.999000+00:00,9.422240000001025e-05,9.422240000001025e-05,9.422240000001025e-05,0.0019336197097104065,0.0014954324000000518,0.0007507861691828932,0.0005212298940068906,-5.87430582372761e-05,0.0006919989860789677,0.005228763350991317,False,0.06552266857446787,-9.7,,9.7,-0.00015301373333331814,67,1.0,0,0
2022-04-04 00:00:00+00:00,1.0000883419,1.00012226,1.0003159856,0.998909766,4217884091.91,51724834039.91,51718510936.01,2022-04-04 00:00:00+00:00,2022-04-04 23:59:59.999000+00:00,2022-04-04 18:43:00+00:00,2022-04-04 00:28:00+00:00,2781,2022-04-04 23:59:59.999000+00:00,0.00012225999999992965,0.00012225999999992965,0.00012225999999992965,0.0014060476966084822,0.0010902339999999677,2.803495847891746e-05,0.0005202265290635655,0.0017314061674977843,0.0017594896450712216,0.001367899026046393,False,0.08154466167364698,18.25,18.25,,3.873216666664773e-05,68,1.0,0,0
2022-04-05 00:00:00+00:00,1.0001380651,0.9996956286,1.0003600841,0.9990336586,3993328111.8,51387143232.25,51402788770.84,2022-04-05 00:00:00+00:00,2022-04-05 23:59:59.999000+00:00,2022-04-05 06:14:00+00:00,2022-04-05 19:11:00+00:00,2781,2022-04-05 23:59:59.999000+00:00,-0.00030437139999994756,0.00030437139999994756,-0.00030437139999994756,0.0013268293489064379,0.0009663413999999593,-0.00042657924642119927,0.0005440956226612322,-0.006104625973486377,-0.006528601085495023,-0.004091907629629299,False,0.07771064629437956,-12.95,,12.95,-0.0001172332666666831,69,1.0,0,0
2022-04-06 00:00:00+00:00,0.9996587704,0.9995854846,1.0006016776,0.9986230378,5849605362.55,51057860406.94,51079033451.69,2022-04-06 00:00:00+00:00,2022-04-06 23:59:59.999000+00:00,2022-04-06 05:49:00+00:00,2022-04-06 11:22:00+00:00,2781,2022-04-06 23:59:59.999000+00:00,-0.0004145154000000373,0.0004145154000000373,-0.0004145154000000373,0.001979460316785011,0.0013769622000000536,-0.00011017753489062088,0.0004962606961596876,-0.006298399890195316,-0.0064078834626351,-0.011157848391339265,False,0.11456816474344265,-5.55,,5.55,0.00010676433333334234,70,1.0,0,1
2022-04-07 00:00:00+00:00,0.9996121053,1.0000374806,1.0011105632,0.999065619,3809231230.94,51061579331.2,51059665586.79,2022-04-07 00:00:00+00:00,2022-04-07 23:59:59.999000+00:00,2022-04-07 21:16:00+00:00,2022-04-07 00:56:00+00:00,2781,2022-04-07 23:59:59.999000+00:00,3.74806000000838e-05,3.74806000000838e-05,3.74806000000838e-05,0.002044867557136936,0.0009343809999999841,0.0004521834369983768,0.0005220627584105725,-0.0003791744594838775,7.283744814912119e-05,-0.012822751798454268,False,0.07460073270026056,20.333333333333332,,,-2.8259799999948616e-05,71,1.0,0,0
2022-04-08 00:00:00+00:00,1.0001095996,0.9997413001,1.0010152731,0.997316348,3965817036.08,50917565720.41,50930741499.79,2022-04-08 00:00:00+00:00,2022-04-08 23:59:59.999000+00:00,2022-04-08 06:03:00+00:00,2022-04-08 11:36:00+00:00,2781,2022-04-08 23:59:59.999000+00:00,-0.00025869990000004783,0.00025869990000004783,-0.00025869990000004783,0.003699882259170376,0.002683651999999981,-0.0002961693993933645,0.0004939987999233201,-0.002524969278947964,-0.0028203908432968827,-0.00913803496951926,False,0.07788701168191012,-5.55,,5.55,-1.5223833333299908e-05,72,1.0,0,0
2022-04-09 00:00:00+00:00,0.9997461316,1.0000836738,1.0005334183,0.9990671469,2269317025.88,50978738973.67,50974473747.23,2022-04-09 00:00:00+00:00,2022-04-09 23:59:59.999000+00:00,2022-04-09 13:49:00+00:00,2022-04-09 02:55:00+00:00,2781,2022-04-09 23:59:59.999000+00:00,8.367380000007252e-05,8.367380000007252e-05,8.367380000007252e-05,0.0014661487217651923,0.0009328531000000195,0.0003424622949614875,0.0004261647651919438,0.0008586611180632087,0.0012014174753738338,-0.0015496425553165327,False,0.04451496980049034,10.9,,,-0.00011028053333332159,73,1.0,0,0
2022-04-10 00:00:00+00:00,1.0000839966,0.999625866,1.0005027005,0.9991442941,2315716299.79,50992961339.02,51012046681.86,2022-04-10 00:00:00+00:00,2022-04-10 23:59:59.999000+00:00,2022-04-10 19:46:00+00:00,2022-04-10 22:46:00+00:00,2781,2022-04-10 23:59:59.999000+00:00,-0.00037413399999997043,0.00037413399999997043,-0.00037413399999997043,0.0013589148162358139,0.0008557058999999478,-0.00045776949668674405,0.00036116092076100365,0.0007370931344248266,0.00027898621339650376,-0.001343828237957978,False,0.04541246946601639,-3.0,,3.0,0.00011221779999996222,74,1.0,0,0
2022-04-11 00:00:00+00:00,0.9996955747,0.9997319911,1.000304261,0.9990094685,5102389284.77,50795899323.44,50809516725.36,2022-04-11 00:00:00+00:00,2022-04-11 23:59:59.999000+00:00,2022-04-11 04:58:00+00:00,2022-04-11 09:43:00+00:00,2781,2022-04-11 23:59:59.999000+00:00,-0.0002680089000000052,0.0002680089000000052,-0.0002680089000000052,0.0012951396089418029,0.000990531499999947,0.00010616481986858162,0.00036576031496733294,-0.0039702378099646385,-0.003864494440121935,-0.0023894778795607863,False,0.10044884238156365,-4.75,,4.75,3.102999999985793e-06,75,1.0,0,0
2022-04-12 00:00:00+00:00,0.9998139267,0.999865423,1.0006244408,0.9992318701,4605505010.24,50634695378.39,50641510560.76,2022-04-12 00:00:00+00:00,2022-04-12 23:59:59.999000+00:00,2022-04-12 11:53:00+00:00,2022-04-12 19:10:00+00:00,2781,2022-04-12 23:59:59.999000+00:00,-0.00013457699999996908,0.00013457699999996908,-0.00013457699999996908,0.0013927581332112773,0.0007681298999999697,0.00013346767052357933,0.0003306828170721209,-0.0033065885178188426,-0.0031735621811427306,-0.006748766293683595,False,0.09095551925065098,-7.283333333333333,,7.283333333333333,1.6967733333298856e-05,76,1.0,0,0
2022-04-13 00:00:00+00:00,0.9998289353,0.9997452644,1.0003904963,0.9991526083,3725782044.4,50573406243.55,50586292373.58,2022-04-13 00:00:00+00:00,2022-04-13 23:59:59.999000+00:00,2022-04-13 03:28:00+00:00,2022-04-13 18:03:00+00:00,2781,2022-04-13 23:59:59.999000+00:00,-0.00025473560000000006,0.00025473560000000006,-0.00025473560000000006,0.0012382034144898435,0.0008473917000000331,-0.00012017477276038413,0.00033138130209998604,-0.0010903740146880336,-0.001210417765565408,-0.008227706029477977,False,0.07367077523822466,-14.583333333333334,,14.583333333333334,-3.979946666665679e-05,77,1.0,0,0
2022-04-14 00:00:00+00:00,0.9997251606,0.9998394505,1.000333156,0.9990805113,3957318705.92,50347096657.85,50355181154.82,2022-04-14 00:00:00+00:00,2022-04-14 23:59:59.999000+00:00,2022-04-14 13:07:00+00:00,2022-04-14 15:39:00+00:00,2781,2022-04-14 23:59:59.999000+00:00,-0.00016054949999999568,0.00016054949999999568,-0.00016054949999999568,0.0012528458437737668,0.0009194887000000262,9.421009866605878e-05,0.0002772970717838864,-0.0045686530464269515,-0.004474873308120686,-0.008835411353429912,False,0.07860073308324492,-2.533333333333333,,2.533333333333333,-3.581980000000318e-05,78,1.0,0,0
2022-04-15 00:00:00+00:00,0.9998312921,0.9997531048,1.0005617819,0.9993855074,3220618832.31,50172530768.33,50184921184.77,2022-04-15 00:00:00+00:00,2022-04-15 23:59:59.999000+00:00,2022-04-15 15:07:00+00:00,2022-04-15 13:52:00+00:00,2781,2022-04-15 23:59:59.999000+00:00,-0.00024689519999998577,0.00024689519999998577,-0.00024689519999998577,0.001176564988247994,0.0006144926000000162,-8.635956498492803e-05,0.0002538611305929521,-0.0033811807672090577,-0.0034672483838803503,-0.009127429455361935,False,0.06419087861405877,1.25,,,3.743940000000556e-05,79,1.0,0,0
2022-04-16 00:00:00+00:00,0.9997340375,1.0002263562,1.0004315465,0.9992695537,2152278185.95,50106118276.87,50094779014.9,2022-04-16 00:00:00+00:00,2022-04-16 23:59:59.999000+00:00,2022-04-16 23:43:00+00:00,2022-04-16 15:16:00+00:00,2781,2022-04-16 23:59:59.999000+00:00,0.00022635619999999967,0.00022635619999999967,0.00022635619999999967,0.001161729835249022,0.000730446299999965,0.0004733682723543353,0.00028594085234745807,-0.0017962002876942273,-0.0013236823106782536,-0.00923979619702986,False,0.04295439878334249,8.450000000000001,,,-9.45980000000013e-06,80,1.0,0,0
2022-04-17 00:00:00+00:00,1.0002023919,0.9992585444,1.0003210866,0.9989048247,2678573074.69,50008804043.12,50045910865.7,2022-04-17 00:00:00+00:00,2022-04-17 23:59:59.999000+00:00,2022-04-17 11:30:00+00:00,2022-04-17 18:16:00+00:00,2781,2022-04-17 23:59:59.999000+00:00,-0.0007414556000000516,0.0007414556000000516,-0.0007414556000000516,0.0014173127744937042,0.0010951753000000286,-0.0009675927793754147,0.0004473888844651753,-0.0009755138192238944,-0.001942162695826366,-0.006719208001783605,False,0.05356203024532251,-6.766666666666667,,6.766666666666667,0.00019363536666668532,81,1.0,0,0
2022-04-18 00:00:00+00:00,0.9992733577,0.9998731569,1.0005496285,0.9988292453,4013104507.96,49918940263.91,49925272939.41,2022-04-18 00:00:00+00:00,2022-04-18 23:59:59.999000+00:00,2022-04-18 17:19:00+00:00,2022-04-18 04:25:00+00:00,2781,2022-04-18 23:59:59.999000+00:00,-0.00012684309999999588,0.00012684309999999588,-0.00012684309999999588,0.0017206014464213372,0.001170754700000054,0.0006150685460177829,0.0005138630935376918,-0.0024105451215330476,-0.0017969591740789603,-0.005054369403667214,False,0.0803924219293045,12.9,12.9,,-4.00173666666633e-05,82,1.0,0,0
2022-04-19 00:00:00+00:00,0.999882948,0.9998965787,1.0006048236,0.9993199644,3629844065.89,50049208463.92,50054385151.25,2022-04-19 00:00:00+00:00,2022-04-19 23:59:59.999000+00:00,2022-04-19 13:15:00+00:00,2022-04-19 18:27:00+00:00,2781,2022-04-19 23:59:59.999000+00:00,-0.00010342129999996175,0.00010342129999996175,-0.00010342129999996175,0.001284992095553,0.0006800355999999619,2.3424771270708078e-05,0.0005115012313390622,0.002586109283702731,0.0026095946612907372,-0.0011357857065585897,False,0.07252550394491694,-5.2,,5.2,-4.0978300000012645e-05,83,1.0,0,0
2022-04-20 00:00:00+00:00,0.9999078902,0.9998469803,1.0006326405,0.9993131899,4170091754.97,49884716882.41,49892351394.14,2022-04-20 00:00:00+00:00,2022-04-20 23:59:59.999000+00:00,2022-04-20 10:35:00+00:00,2022-04-20 23:13:00+00:00,2781,2022-04-20 23:59:59.999000+00:00,-0.0001530197000000344,0.0001530197000000344,-0.0001530197000000344,0.001319652532834617,0.0006868101000000459,-4.96035300616704e-05,0.0005093237371777852,-0.0032371540799148724,-0.0032865970623406904,-0.00248130630364618,False,0.08359457596601953,-12.633333333333333,,12.633333333333333,-0.00019614530000000574,84,1.0,0,0
2022-04-21 00:00:00+00:00,0.9998393788,1.0002816311,1.001758998,0.9994390078,4474827384.92,49906402633.05,49892351394.14,2022-04-21 00:00:00+00:00,2022-04-21 23:59:59.999000+00:00,2022-04-21 12:09:00+00:00,2022-04-21 22:31:00+00:00,2781,2022-04-21 23:59:59.999000+00:00,0.0002816311000000127,0.0002816311000000127,0.0002816311000000127,0.002319337002568651,0.0005609922000000545,0.00043471732031408195,0.0005338586720402955,0.0,0.0004347173241678881,-0.00025115979613588024,False,0.08966439472350571,-10.366666666666667,,10.366666666666667,5.15960000000056e-05,85,1.0,0,0
2022-04-22 00:00:00+00:00,1.0002473123,1.0001986469,1.0006771738,0.9994625753,3882678798.18,49902262354.91,49892351394.14,2022-04-22 00:00:00+00:00,2022-04-22 23:59:59.999000+00:00,2022-04-22 16:21:00+00:00,2022-04-22 15:05:00+00:00,2781,2022-04-22 23:59:59.999000+00:00,0.00019864689999993246,0.00019864689999993246,0.00019864689999993246,0.0012143572716924273,0.0005374246999999555,-8.296083564862666e-05,0.0005337014086347064,0.0,-8.296086116332813e-05,-0.00293603262708797,False,0.0778056668165862,1.2666666666666666,,,3.1741866666656904e-05,86,1.0,0,0
2022-04-23 00:00:00+00:00,1.0002368717,1.0000037872,1.0006281171,0.999494978,2324060694.07,49892540348.0,49892351394.14,2022-04-23 00:00:00+00:00,2022-04-23 23:59:59.999000+00:00,2022-04-23 16:12:00+00:00,2022-04-23 10:46:00+00:00,2781,2022-04-23 23:59:59.999000+00:00,3.7872000000493955e-06,3.7872000000493955e-06,3.7872000000493955e-06,0.0011331348085918663,0.0005050220000000216,-0.0001948209994122596,0.0005073370627277221,0.0,-0.0001948209650468602,0.00015683091092677515,False,0.04658132614334124,5.433333333333334,,,-4.974416666666167e-05,87,1.0,0,0
2022-04-24 00:00:00+00:00,0.9997912335,0.9999634564,1.0018438601,0.9994781643,2649077080.06,49890528149.94,49892351394.14,2022-04-24 00:00:00+00:00,2022-04-24 23:59:59.999000+00:00,2022-04-24 04:46:00+00:00,2022-04-24 16:32:00+00:00,2781,2022-04-24 23:59:59.999000+00:00,-3.6543600000049636e-05,3.6543600000049636e-05,-3.6543600000049636e-05,0.0023657822542002853,0.0005218356999999729,-4.033064725983415e-05,0.0003015677757228061,0.0,-4.03306395296843e-05,-0.0003180851007579255,False,0.05309779588018223,-11.766666666666667,,11.766666666666667,-8.169583333332102e-05,88,1.0,0,0
2022-04-25 00:00:00+00:00,0.9999604694,1.0002184615,1.002027939,0.9993995879,4720363070.31,49903250953.21,49892351394.14,2022-04-25 00:00:00+00:00,2022-04-25 23:59:59.999000+00:00,2022-04-25 19:46:00+00:00,2022-04-25 06:09:00+00:00,2781,2022-04-25 23:59:59.999000+00:00,0.0002184615000000445,0.0002184615000000445,0.0002184615000000445,0.0026277770318878743,0.0006004120999999474,0.00025501441914510536,0.00021849408692561377,0.0,0.00025501440337061254,1.9810691005650582e-05,False,0.09459029181757879,13.616666666666667,,,6.604866666704012e-06,89,1.0,0,0
2022-04-26 00:00:00+00:00,1.000191623,1.0001265831,1.0018262307,0.9993629987,4221564997.52,49496598055.57,49490333416.05,2022-04-26 00:00:00+00:00,2022-04-26 23:59:59.999000+00:00,2022-04-26 00:37:00+00:00,2022-04-26 20:05:00+00:00,2781,2022-04-26 23:59:59.999000+00:00,0.0001265830999999107,0.0001265830999999107,0.0001265830999999107,0.0024629202359215774,0.0006370012999999952,-9.185833249103492e-05,0.00022502102112860519,-0.008057707581551554,-0.008148825775324386,-0.007935901633156162,False,0.0852900030175899,-19.466666666666665,,19.466666666666665,4.093196666662043e-05,90,1.0,0,0
2022-04-27 00:00:00+00:00,1.0001292648,1.0003206169,1.0008387248,0.9995352802,3849488650.91,49570925341.17,49555037159.37,2022-04-27 00:00:00+00:00,2022-04-27 23:59:59.999000+00:00,2022-04-27 10:52:00+00:00,2022-04-27 03:47:00+00:00,2781,2022-04-27 23:59:59.999000+00:00,0.00032061690000007026,0.00032061690000007026,0.00032061690000007026,0.0013030268275777952,0.0004647197999999575,0.00019400924170898115,0.00022894244979493442,0.0013074016450052017,0.0015016645288743469,-0.006406081888118642,False,0.077656178988309,7.083333333333333,,,9.469110000000687e-05,91,1.0,0,0
2022-04-28 00:00:00+00:00,1.0003098771,1.000028774,1.0005051729,0.99950728,4611631886.23,49454880906.08,49453457931.44,2022-04-28 00:00:00+00:00,2022-04-28 23:59:59.999000+00:00,2022-04-28 01:10:00+00:00,2022-04-28 14:04:00+00:00,2781,2022-04-28 23:59:59.999000+00:00,2.877400000000918e-05,2.877400000000918e-05,2.877400000000918e-05,0.0009978641874559449,0.000492720000000002,-0.0002917493602245802,0.00019730249496906465,-0.0020498264909644126,-0.002340977786703058,-0.008984786332866257,False,0.09324927695181334,-12.9,,12.9,-6.322916666667844e-05,92,1.0,0,0
2022-04-29 00:00:00+00:00,1.0000072625,1.000022776,1.0004172463,0.9995416976,4076411418.36,49380238148.96,49379113491.24,2022-04-29 00:00:00+00:00,2022-04-29 23:59:59.999000+00:00,2022-04-29 23:37:00+00:00,2022-04-29 11:16:00+00:00,2781,2022-04-29 23:59:59.999000+00:00,2.2776000000002128e-05,2.2776000000002128e-05,2.2776000000002128e-05,0.0008755287589570477,0.0004583023999999991,-5.9978274185024105e-06,0.0001963982293601657,-0.0015033213714412685,-0.0015093102187780927,-0.0023508667500615754,False,0.08255147344699175,12.35,,,-3.4602366666636186e-05,93,1.0,0,0
2022-04-30 00:00:00+00:00,1.0000084572,1.0002952834,1.0004945561,0.9992804673,3824993132.09,49363696084.79,49349124108.76,2022-04-30 00:00:00+00:00,2022-04-30 23:59:59.999000+00:00,2022-04-30 02:21:00+00:00,2022-04-30 23:08:00+00:00,2781,2022-04-30 23:59:59.999000+00:00,0.00029528340000006814,0.00029528340000006814,0.00029528340000006814,0.0012137304055592313,0.0007195327000000251,0.000272501193512964,0.00020816689516241213,-0.0006073293009870584,-0.0003349936085788041,-0.004180459714111628,False,0.07748595497225261,-20.783333333333335,,20.783333333333335,-8.444500000000707e-06,94,1.0,0,0
