timestamp,matched_depeg_date,lead_time_days,PC,feature,loading,abs_loading
2021-11-17,2021-11-23,6,PC9,percent_change_30d,-0.11160129008871021,0.11160129008871021
2021-11-17,2021-11-23,6,PC9,volume_percent_change_24h,-0.394248023420666,0.394248023420666
2021-11-17,2021-11-23,6,PC9,volume_percent_change_7d,-0.3541393581874087,0.3541393581874087
2021-11-17,2021-11-23,6,PC9,volume_percent_change_30d,0.37276755373675613,0.37276755373675613
2021-11-17,2021-11-23,6,PC9,market_cap_percent_change_24h,0.025743812752373234,0.025743812752373234
2021-11-17,2021-11-23,6,PC9,market_cap_percent_change_7d,-0.05460703584685635,0.05460703584685635
2021-11-17,2021-11-23,6,PC9,market_cap_percent_change_30d,0.03187447049450693,0.03187447049450693
2021-11-17,2021-11-23,6,PC9,circulating_supply_percent_change_24h,0.026484707997557325,0.026484707997557325
2021-11-17,2021-11-23,6,PC9,circulating_supply_percent_change_7d,-0.0015367375391783223,0.0015367375391783223
2021-11-17,2021-11-23,6,PC9,circulating_supply_percent_change_30d,0.023154603026852526,0.023154603026852526
2021-11-17,2021-11-23,6,PC9,realized_daily_volatility,0.17864044469233747,0.17864044469233747
2021-11-17,2021-11-23,6,PC9,peg_error,-0.14370499676131687,0.14370499676131687
2021-11-17,2021-11-23,6,PC9,abs_peg_error,0.5468035287338,0.5468035287338
2021-11-17,2021-11-23,6,PC9,price_deviation_5d,-0.18645675281974838,0.18645675281974838
2021-11-17,2021-11-23,6,PC9,price_deviation_30d,-0.04857717314452652,0.04857717314452652
2021-11-17,2021-11-23,6,PC9,downward_price_deviation_5d,-0.26085640139778293,0.26085640139778293
2021-11-17,2021-11-23,6,PC9,downward_price_deviation_30d,-0.04523879218193564,0.04523879218193564
2021-11-17,2021-11-23,6,PC9,fear_greed_index,-0.1364341621429826,0.1364341621429826
2021-11-17,2021-11-23,6,PC9,fed_funds_rate,-0.09064718781761019,0.09064718781761019
2021-11-20,2021-11-23,3,PC10,percent_change_24h,-0.28806011793828,0.28806011793828
2021-11-20,2021-11-23,3,PC10,percent_change_7d,0.03606019885082644,0.03606019885082644
2021-11-20,2021-11-23,3,PC10,percent_change_30d,0.08728445681478962,0.08728445681478962
2021-11-20,2021-11-23,3,PC10,volume_percent_change_24h,-0.21488780980105776,0.21488780980105776
2021-11-20,2021-11-23,3,PC10,volume_percent_change_7d,0.13964970766909393,0.13964970766909393
2021-11-20,2021-11-23,3,PC10,volume_percent_change_30d,-0.1586879816507647,0.1586879816507647
2021-11-20,2021-11-23,3,PC10,market_cap_percent_change_24h,0.0038007973027418696,0.0038007973027418696
2021-11-20,2021-11-23,3,PC10,market_cap_percent_change_7d,-0.062289033815049424,0.062289033815049424
2021-11-20,2021-11-23,3,PC10,market_cap_percent_change_30d,0.16710246645809182,0.16710246645809182
2021-11-20,2021-11-23,3,PC10,circulating_supply_percent_change_24h,-0.1344999035812272,0.1344999035812272
2021-11-20,2021-11-23,3,PC10,circulating_supply_percent_change_7d,-0.055618442885028714,0.055618442885028714
2021-11-20,2021-11-23,3,PC10,circulating_supply_percent_change_30d,0.17549491715019788,0.17549491715019788
2021-11-20,2021-11-23,3,PC10,realized_daily_volatility,-0.1544219744741124,0.1544219744741124
2021-11-20,2021-11-23,3,PC10,peg_error,-0.030121570042126178,0.030121570042126178
2021-11-20,2021-11-23,3,PC10,abs_peg_error,0.5327891392599551,0.5327891392599551
2021-11-20,2021-11-23,3,PC10,price_deviation_5d,-0.24848249035902897,0.24848249035902897
2021-11-20,2021-11-23,3,PC10,price_deviation_30d,0.16560907927662633,0.16560907927662633
2021-11-20,2021-11-23,3,PC10,downward_price_deviation_5d,-0.4438048214929271,0.4438048214929271
2021-11-20,2021-11-23,3,PC10,downward_price_deviation_30d,0.0990372551309358,0.0990372551309358
2021-11-20,2021-11-23,3,PC10,fear_greed_index,-0.3424386733891208,0.3424386733891208
2021-11-20,2021-11-23,3,PC10,fed_funds_rate,0.10779184515980783,0.10779184515980783
2023-03-10,2023-03-11,1,PC3,percent_change_24h,0.011289914094019818,0.011289914094019818
2023-03-10,2023-03-11,1,PC3,percent_change_7d,-0.07255882128044776,0.07255882128044776
2023-03-10,2023-03-11,1,PC3,percent_change_30d,-0.14206695111958983,0.14206695111958983
2023-03-10,2023-03-11,1,PC3,volume_percent_change_24h,-0.3476599349142491,0.3476599349142491
2023-03-10,2023-03-11,1,PC3,volume_percent_change_7d,-0.34763493578969284,0.34763493578969284
2023-03-10,2023-03-11,1,PC3,volume_percent_change_30d,-0.2713005574807492,0.2713005574807492
2023-03-10,2023-03-11,1,PC3,market_cap_percent_change_24h,0.4304203263920393,0.4304203263920393
2023-03-10,2023-03-11,1,PC3,market_cap_percent_change_7d,0.2271636648233264,0.2271636648233264
2023-03-10,2023-03-11,1,PC3,market_cap_percent_change_30d,-0.09297588936951279,0.09297588936951279
2023-03-10,2023-03-11,1,PC3,circulating_supply_percent_change_24h,0.4300101629114425,0.4300101629114425
2023-03-10,2023-03-11,1,PC3,circulating_supply_percent_change_7d,0.22595263752726577,0.22595263752726577
2023-03-10,2023-03-11,1,PC3,circulating_supply_percent_change_30d,-0.09447752630038733,0.09447752630038733
2023-03-10,2023-03-11,1,PC3,realized_daily_volatility,-0.2749701302847609,0.2749701302847609
2023-03-10,2023-03-11,1,PC3,peg_error,-0.03407142780959037,0.03407142780959037
2023-03-10,2023-03-11,1,PC3,abs_peg_error,-0.02128363808171407,0.02128363808171407
2023-03-10,2023-03-11,1,PC3,price_deviation_5d,-0.10193106322340556,0.10193106322340556
2023-03-10,2023-03-11,1,PC3,price_deviation_30d,-0.18140108912868227,0.18140108912868227
2023-03-10,2023-03-11,1,PC3,downward_price_deviation_5d,-0.044421278450389255,0.044421278450389255
2023-03-10,2023-03-11,1,PC3,downward_price_deviation_30d,-0.1715483041750123,0.1715483041750123
2023-03-10,2023-03-11,1,PC3,fear_greed_index,0.11690370295785822,0.11690370295785822
2023-03-10,2023-03-11,1,PC3,fed_funds_rate,-0.05583146523124213,0.05583146523124213
2023-03-11,2023-03-11,0,PC1,percent_change_24h,-0.2699664990155791,0.2699664990155791
2023-03-11,2023-03-11,0,PC1,percent_change_7d,-0.26972623560578657,0.26972623560578657
2023-03-11,2023-03-11,0,PC1,percent_change_30d,-0.2690320488318009,0.2690320488318009
2023-03-11,2023-03-11,0,PC1,volume_percent_change_24h,0.23433219255702947,0.23433219255702947
2023-03-11,2023-03-11,0,PC1,volume_percent_change_7d,0.27283509881538914,0.27283509881538914
2023-03-11,2023-03-11,0,PC1,volume_percent_change_30d,0.2677868177487566,0.2677868177487566
2023-03-11,2023-03-11,0,PC1,market_cap_percent_change_24h,-0.1209210638174978,0.1209210638174978
2023-03-11,2023-03-11,0,PC1,market_cap_percent_change_7d,-0.07237631642456632,0.07237631642456632
2023-03-11,2023-03-11,0,PC1,market_cap_percent_change_30d,0.0033618738773872857,0.0033618738773872857
2023-03-11,2023-03-11,0,PC1,circulating_supply_percent_change_24h,-0.16358337958536662,0.16358337958536662
2023-03-11,2023-03-11,0,PC1,circulating_supply_percent_change_7d,-0.09551845465762707,0.09551845465762707
2023-03-11,2023-03-11,0,PC1,circulating_supply_percent_change_30d,-0.012061384116674687,0.012061384116674687
2023-03-11,2023-03-11,0,PC1,realized_daily_volatility,0.27254437887817773,0.27254437887817773
2023-03-11,2023-03-11,0,PC1,peg_error,-0.2716877676516161,0.2716877676516161
2023-03-11,2023-03-11,0,PC1,abs_peg_error,0.272208174340388,0.272208174340388
2023-03-11,2023-03-11,0,PC1,price_deviation_5d,0.27185736230746044,0.27185736230746044
2023-03-11,2023-03-11,0,PC1,price_deviation_30d,0.27111905080634296,0.27111905080634296
2023-03-11,2023-03-11,0,PC1,downward_price_deviation_5d,0.2709852881156586,0.2709852881156586
2023-03-11,2023-03-11,0,PC1,downward_price_deviation_30d,0.2700012729776145,0.2700012729776145
2023-03-11,2023-03-11,0,PC1,fear_greed_index,-0.09116062324106965,0.09116062324106965
2023-03-11,2023-03-11,0,PC1,fed_funds_rate,0.02791120521049418,0.02791120521049418
